premise_1,premise_2,inferred,support_count
launch pad InheritsFrom person,person AtLocation car repair shop,launch pad AtLocation car repair shop,1
launch pad InheritsFrom person,person AtLocation picture,launch pad AtLocation picture,1
launch pad InheritsFrom person,person AtLocation mount rushmore,launch pad AtLocation mount rushmore,1
launch pad InheritsFrom person,person AtLocation log cabin,launch pad AtLocation log cabin,1
launch pad InheritsFrom person,person AtLocation basket ball gme,launch pad AtLocation basket ball gme,1
launch pad InheritsFrom person,person AtLocation sauna,launch pad AtLocation sauna,1
launch pad InheritsFrom person,person AtLocation mercy others,launch pad AtLocation mercy others,1
launch pad InheritsFrom person,person AtLocation secret meet,launch pad AtLocation secret meet,1
launch pad InheritsFrom person,person AtLocation bind,launch pad AtLocation bind,1
launch pad InheritsFrom person,person AtLocation disposal creator,launch pad AtLocation disposal creator,1
launch pad InheritsFrom person,person AtLocation height power,launch pad AtLocation height power,1
launch pad InheritsFrom person,person AtLocation back room,launch pad AtLocation back room,1
launch pad InheritsFrom person,person AtLocation chasm,launch pad AtLocation chasm,1
launch pad InheritsFrom person,person AtLocation state contemplation,launch pad AtLocation state contemplation,1
launch pad InheritsFrom person,person AtLocation igloo,launch pad AtLocation igloo,1
launch pad InheritsFrom person,person AtLocation pep rally,launch pad AtLocation pep rally,1
launch pad InheritsFrom person,person AtLocation charity benefit,launch pad AtLocation charity benefit,1
launch pad InheritsFrom person,person AtLocation pentagon brief meet,launch pad AtLocation pentagon brief meet,1
launch pad InheritsFrom person,person AtLocation guitar lesson,launch pad AtLocation guitar lesson,1
launch pad InheritsFrom person,person AtLocation bottom ski slope,launch pad AtLocation bottom ski slope,1
launch pad InheritsFrom person,person AtLocation news conference,launch pad AtLocation news conference,1
launch pad InheritsFrom person,person AtLocation stick traffic jam,launch pad AtLocation stick traffic jam,1
launch pad InheritsFrom person,person AtLocation outpost,launch pad AtLocation outpost,1
launch pad InheritsFrom person,person AtLocation hill,launch pad AtLocation hill,1
launch pad InheritsFrom person,person AtLocation neighbor barn,launch pad AtLocation neighbor barn,1
launch pad InheritsFrom person,person AtLocation trunk mad man,launch pad AtLocation trunk mad man,1
launch pad InheritsFrom person,person AtLocation ball game,launch pad AtLocation ball game,1
launch pad InheritsFrom person,person AtLocation space shuttle launch,launch pad AtLocation space shuttle launch,1
launch pad InheritsFrom person,person AtLocation bar mitzvah,launch pad AtLocation bar mitzvah,1
launch pad InheritsFrom person,person AtLocation sit rock,launch pad AtLocation sit rock,1
launch pad InheritsFrom person,person AtLocation clinic,launch pad AtLocation clinic,1
launch pad InheritsFrom person,person AtLocation shoot range,launch pad AtLocation shoot range,1
launch pad InheritsFrom person,person AtLocation surveillance,launch pad AtLocation surveillance,1
launch pad InheritsFrom person,person AtLocation out sight,launch pad AtLocation out sight,1
launch pad InheritsFrom person,person AtLocation hide shadow,launch pad AtLocation hide shadow,1
launch pad InheritsFrom person,person AtLocation hot water,launch pad AtLocation hot water,1
launch pad InheritsFrom person,person AtLocation visit museum,launch pad AtLocation visit museum,1
launch pad InheritsFrom person,person AtLocation television,launch pad AtLocation television,1
launch pad InheritsFrom person,person AtLocation view,launch pad AtLocation view,1
launch pad InheritsFrom person,person AtLocation else mercy,launch pad AtLocation else mercy,1
launch pad InheritsFrom person,person AtLocation prison hold cell,launch pad AtLocation prison hold cell,1
launch pad InheritsFrom person,person AtLocation racetrack,launch pad AtLocation racetrack,1
launch pad InheritsFrom person,person AtLocation orthodontist,launch pad AtLocation orthodontist,1
launch pad InheritsFrom person,person AtLocation festival,launch pad AtLocation festival,1
launch pad InheritsFrom person,person AtLocation park lot,launch pad AtLocation park lot,1
launch pad InheritsFrom person,person AtLocation traffic light,launch pad AtLocation traffic light,1
launch pad InheritsFrom person,person AtLocation line grocery store,launch pad AtLocation line grocery store,1
launch pad InheritsFrom person,person AtLocation company picnic,launch pad AtLocation company picnic,1
launch pad InheritsFrom person,person AtLocation la vega,launch pad AtLocation la vega,1
launch pad InheritsFrom person,person AtLocation air,launch pad AtLocation air,1
launch pad InheritsFrom person,person AtLocation jungle,launch pad AtLocation jungle,1
launch pad InheritsFrom person,person AtLocation wrong place,launch pad AtLocation wrong place,1
launch pad InheritsFrom person,person AtLocation back door,launch pad AtLocation back door,1
launch pad InheritsFrom person,person AtLocation first base,launch pad AtLocation first base,1
launch pad InheritsFrom person,person AtLocation phone,launch pad AtLocation phone,1
launch pad InheritsFrom person,person AtLocation aruba,launch pad AtLocation aruba,1
launch pad InheritsFrom person,person AtLocation cocktail party,launch pad AtLocation cocktail party,1
launch pad InheritsFrom person,person AtLocation concorde,launch pad AtLocation concorde,1
launch pad InheritsFrom person,person AtLocation window,launch pad AtLocation window,1
launch pad InheritsFrom person,person AtLocation seek,launch pad AtLocation seek,1
launch pad InheritsFrom person,person AtLocation space shuttle,launch pad AtLocation space shuttle,1
launch pad InheritsFrom person,person AtLocation rodeo,launch pad AtLocation rodeo,1
launch pad InheritsFrom person,person AtLocation moab,launch pad AtLocation moab,1
launch pad InheritsFrom person,person AtLocation sink clean dish,launch pad AtLocation sink clean dish,1
launch pad InheritsFrom person,person AtLocation desk study,launch pad AtLocation desk study,1
launch pad InheritsFrom person,person AtLocation atlantum,launch pad AtLocation atlantum,1
launch pad InheritsFrom person,person AtLocation scientific advance,launch pad AtLocation scientific advance,1
launch pad InheritsFrom person,person AtLocation bat baseball game,launch pad AtLocation bat baseball game,1
launch pad InheritsFrom person,person AtLocation play broadway,launch pad AtLocation play broadway,1
launch pad InheritsFrom person,person AtLocation nurse home,launch pad AtLocation nurse home,1
launch pad InheritsFrom person,person AtLocation scenic overlook,launch pad AtLocation scenic overlook,1
launch pad InheritsFrom person,person AtLocation grand canyon,launch pad AtLocation grand canyon,1
launch pad InheritsFrom person,person AtLocation barber shop,launch pad AtLocation barber shop,1
launch pad InheritsFrom person,person AtLocation brazil,launch pad AtLocation brazil,1
launch pad InheritsFrom person,person AtLocation end tether,launch pad AtLocation end tether,1
launch pad InheritsFrom person,person AtLocation top field,launch pad AtLocation top field,1
launch pad InheritsFrom person,person AtLocation backgammon,launch pad AtLocation backgammon,1
launch pad InheritsFrom person,person AtLocation eiffel tower,launch pad AtLocation eiffel tower,1
launch pad InheritsFrom person,person AtLocation managerie,launch pad AtLocation managerie,1
launch pad InheritsFrom person,person AtLocation competition,launch pad AtLocation competition,1
launch pad InheritsFrom person,person AtLocation seattle,launch pad AtLocation seattle,1
launch pad InheritsFrom person,person AtLocation turn point,launch pad AtLocation turn point,1
launch pad InheritsFrom person,person AtLocation mariana trench,launch pad AtLocation mariana trench,1
launch pad InheritsFrom person,person AtLocation earth,launch pad AtLocation earth,1
launch pad InheritsFrom person,person AtLocation contemplative state,launch pad AtLocation contemplative state,1
launch pad InheritsFrom person,person AtLocation alter state mind,launch pad AtLocation alter state mind,1
launch pad InheritsFrom person,person AtLocation social event,launch pad AtLocation social event,1
launch pad InheritsFrom person,person AtLocation out country,launch pad AtLocation out country,1
launch pad InheritsFrom person,person AtLocation state depression,launch pad AtLocation state depression,1
launch pad InheritsFrom person,person AtLocation airport terminal,launch pad AtLocation airport terminal,1
launch pad InheritsFrom person,person AtLocation dry cleaner,launch pad AtLocation dry cleaner,1
launch pad InheritsFrom person,person AtLocation law school,launch pad AtLocation law school,1
launch pad InheritsFrom person,person AtLocation harvard university,launch pad AtLocation harvard university,1
launch pad InheritsFrom person,person AtLocation boston,launch pad AtLocation boston,1
launch pad InheritsFrom person,person AtLocation department store,launch pad AtLocation department store,1
launch pad InheritsFrom person,person AtLocation in-laws house,launch pad AtLocation in-laws house,1
launch pad InheritsFrom person,person AtLocation middle street,launch pad AtLocation middle street,1
launch pad InheritsFrom person,person AtLocation cloud nine,launch pad AtLocation cloud nine,1
launch pad InheritsFrom person,person AtLocation tea party,launch pad AtLocation tea party,1
launch pad InheritsFrom person,person AtLocation drugstore,launch pad AtLocation drugstore,1
launch pad InheritsFrom person,person AtLocation operate room,launch pad AtLocation operate room,1
launch pad InheritsFrom person,person AtLocation animal hospital,launch pad AtLocation animal hospital,1
launch pad InheritsFrom person,person AtLocation fish market,launch pad AtLocation fish market,1
launch pad InheritsFrom person,person AtLocation another country,launch pad AtLocation another country,1
launch pad InheritsFrom person,person AtLocation uninhabit island,launch pad AtLocation uninhabit island,1
launch pad InheritsFrom person,person AtLocation resort town,launch pad AtLocation resort town,1
launch pad InheritsFrom person,person AtLocation home farm,launch pad AtLocation home farm,1
launch pad InheritsFrom person,person AtLocation end patience,launch pad AtLocation end patience,1
launch pad InheritsFrom person,person AtLocation courthouse,launch pad AtLocation courthouse,1
launch pad InheritsFrom person,person AtLocation doghouse,launch pad AtLocation doghouse,1
launch pad InheritsFrom person,person AtLocation creek,launch pad AtLocation creek,1
launch pad InheritsFrom person,person AtLocation vermont,launch pad AtLocation vermont,1
launch pad InheritsFrom person,person AtLocation stake,launch pad AtLocation stake,1
launch pad InheritsFrom person,person AtLocation ease himself,launch pad AtLocation ease himself,1
launch pad InheritsFrom person,person AtLocation wild party,launch pad AtLocation wild party,1
launch pad InheritsFrom person,person AtLocation hide under bed,launch pad AtLocation hide under bed,1
