premise_1,premise_2,inferred,support_count
interview LocatedNear talk,talk Causes discover not like,interview Causes discover not like,1
interview LocatedNear talk,talk Causes hold converision,interview Causes hold converision,1
interview LocatedNear talk,talk Causes change behavior,interview Causes change behavior,1
interview LocatedNear talk,talk Causes eye contact,interview Causes eye contact,1
interview LocatedNear talk,talk Causes adverse reaction,interview Causes adverse reaction,1
interview LocatedNear talk,talk Causes face,interview Causes face,1
interview LocatedNear talk,talk Causes understand better,interview Causes understand better,1
interview LocatedNear talk,talk Causes diminish listen,interview Causes diminish listen,1
interview LocatedNear talk,talk Causes hurt feeling,interview Causes hurt feeling,1
interview LocatedNear talk,talk Causes exchange word,interview Causes exchange word,1
interview LocatedNear talk,talk Causes person listen,interview Causes person listen,1
interview LocatedNear talk,talk Causes attempt communicate,interview Causes attempt communicate,1
interview LocatedNear talk,talk Causes revelation,interview Causes revelation,1
interview LocatedNear talk,talk Causes gain new information,interview Causes gain new information,1
interview LocatedNear talk,talk Causes become friendly,interview Causes become friendly,1
interview LocatedNear talk,talk Causes person expexte listen,interview Causes person expexte listen,1
smash LocatedNear car accident,car accident Causes injury,smash Causes injury,1
smash LocatedNear car accident,car accident Causes whiplash,smash Causes whiplash,1
smash LocatedNear car accident,car accident Causes patient,smash Causes patient,1
smash LocatedNear car accident,car accident Causes person die,smash Causes person die,1
gain LocatedNear money,money Causes greed,gain Causes greed,1
gain LocatedNear money,money Causes debt,gain Causes debt,1
gain LocatedNear money,money Causes happiness,gain Causes happiness,1
gain LocatedNear money,money Causes little money,gain Causes little money,1
gain LocatedNear money,money Causes stress,gain Causes stress,1
prop LocatedNear play,play Causes learn,prop Causes learn,1
prop LocatedNear play,play Causes skin knee,prop Causes skin knee,1
prop LocatedNear play,play Causes competitiveness,prop Causes competitiveness,1
prop LocatedNear play,play Causes get tire much fun,prop Causes get tire much fun,1
prop LocatedNear play,play Causes lose,prop Causes lose,1
prop LocatedNear play,play Causes use up energy,prop Causes use up energy,1
prop LocatedNear play,play Causes get tire,prop Causes get tire,1
prop LocatedNear play,play Causes skill development interaction,prop Causes skill development interaction,1
prop LocatedNear play,play Causes audience hear music,prop Causes audience hear music,1
prop LocatedNear play,play Causes satisfaction,prop Causes satisfaction,1
prop LocatedNear play,play Causes feel happy,prop Causes feel happy,1
prop LocatedNear play,play Causes fatigue,prop Causes fatigue,1
prop LocatedNear play,play Causes hungry,prop Causes hungry,1
prop LocatedNear play,play Causes initiate creative energy,prop Causes initiate creative energy,1
prop LocatedNear play,play Causes loose,prop Causes loose,1
prop LocatedNear play,play Causes fitness,prop Causes fitness,1
prop LocatedNear play,play Causes want rest,prop Causes want rest,1
prop LocatedNear play,play Causes dream,prop Causes dream,1
bless LocatedNear god,god Causes miracle,bless Causes miracle,1
bless LocatedNear god,god Causes inscrutable,bless Causes inscrutable,1
feast LocatedNear much food,much food Causes excess energy,feast Causes excess energy,1
dew LocatedNear plant,plant Causes bumper crop,dew Causes bumper crop,1
gavel LocatedNear judge,judge Causes judgement make,gavel Causes judgement make,1
gavel LocatedNear judge,judge Causes controversy,gavel Causes controversy,1
gavel LocatedNear judge,judge Causes hurt feeling,gavel Causes hurt feeling,1
gavel LocatedNear judge,judge Causes become narrow mind,gavel Causes become narrow mind,1
gavel LocatedNear judge,judge Causes argument,gavel Causes argument,1
gavel LocatedNear judge,judge Causes get judge,gavel Causes get judge,1
gavel LocatedNear judge,judge Causes feeling hurt,gavel Causes feeling hurt,1
gavel LocatedNear judge,judge Causes judgement,gavel Causes judgement,1
gavel LocatedNear judge,judge Causes go jail,gavel Causes go jail,1
gavel LocatedNear judge,judge Causes no true understand,gavel Causes no true understand,1
gavel LocatedNear judge,judge Causes feel not value,gavel Causes feel not value,1
gavel LocatedNear judge,judge Causes prejudice,gavel Causes prejudice,1
gavel LocatedNear judge,judge Causes lot pain,gavel Causes lot pain,1
gavel LocatedNear judge,judge Causes verdict,gavel Causes verdict,1
gavel LocatedNear judge,judge Causes responsibility,gavel Causes responsibility,1
gavel LocatedNear judge,judge Causes label,gavel Causes label,1
gavel LocatedNear judge,judge Causes pain,gavel Causes pain,1
gavel LocatedNear judge,judge Causes feel bad,gavel Causes feel bad,1
gavel LocatedNear judge,judge Causes guilty feeling,gavel Causes guilty feeling,1
gavel LocatedNear judge,judge Causes resentment,gavel Causes resentment,1
gavel LocatedNear judge,judge Causes false feel superiority,gavel Causes false feel superiority,1
gavel LocatedNear judge,judge Causes person dislike,gavel Causes person dislike,1
gavel LocatedNear judge,judge Causes dislike,gavel Causes dislike,1
gavel LocatedNear judge,judge Causes conflict,gavel Causes conflict,1
gavel LocatedNear judge,judge Causes love,gavel Causes love,1
dairy LocatedNear cow,cow Causes moo,dairy Causes moo,1
font LocatedNear computer,computer Causes learn,font Causes learn,1
font LocatedNear computer,computer Causes end workday,font Causes end workday,1
font LocatedNear computer,computer Causes injury,font Causes injury,1
pint LocatedNear beer,beer Causes drunkenness,pint Causes drunkenness,1
stitch LocatedNear time,time Causes learn,stitch Causes learn,1
stitch LocatedNear time,time Causes wet,stitch Causes wet,1
stitch LocatedNear wind,wind Causes wave,stitch Causes wave,1
stitch LocatedNear wind,wind Causes window rattle,stitch Causes window rattle,1
jolt LocatedNear electricity,electricity Causes electrocution,jolt Causes electrocution,1
solar flare LocatedNear sun,sun Causes light,solar flare Causes light,1
solar flare LocatedNear sun,sun Causes heat,solar flare Causes heat,1
solar flare LocatedNear sun,sun Causes wrinkle,solar flare Causes wrinkle,1
solar flare LocatedNear sun,sun Causes sunburn,solar flare Causes sunburn,1
solar flare LocatedNear sun,sun Causes life earth,solar flare Causes life earth,1
solar flare LocatedNear sun,sun Causes sun tan,solar flare Causes sun tan,1
farewell LocatedNear end,end Causes sadness,farewell Causes sadness,1
hood LocatedNear car,car Causes pollution,hood Causes pollution,1
trolley LocatedNear supermarket,supermarket Causes fun,trolley Causes fun,1
trolley LocatedNear shop,shop Causes expent money,trolley Causes expent money,1
trolley LocatedNear shop,shop Causes go over credit limit,trolley Causes go over credit limit,1
trolley LocatedNear shop,shop Causes buy not need,trolley Causes buy not need,1
trolley LocatedNear shop,shop Causes little money leave,trolley Causes little money leave,1
trolley LocatedNear shop,shop Causes overspend,trolley Causes overspend,1
trolley LocatedNear shop,shop Causes bankruptcy,trolley Causes bankruptcy,1
trolley LocatedNear shop,shop Causes little money,trolley Causes little money,1
trolley LocatedNear shop,shop Causes acquire object,trolley Causes acquire object,1
trolley LocatedNear shop,shop Causes feel temporary happiness,trolley Causes feel temporary happiness,1
trolley LocatedNear shop,shop Causes not any money,trolley Causes not any money,1
trolley LocatedNear shop,shop Causes fulfil need,trolley Causes fulfil need,1
trolley LocatedNear shop,shop Causes buy car,trolley Causes buy car,1
trolley LocatedNear shop,shop Causes buy new clothe,trolley Causes buy new clothe,1
trolley LocatedNear shop,shop Causes buy merchandise,trolley Causes buy merchandise,1
trolley LocatedNear shop,shop Causes loss money,trolley Causes loss money,1
trolley LocatedNear shop,shop Causes ownership goods,trolley Causes ownership goods,1
trolley LocatedNear shop,shop Causes refine favorite item,trolley Causes refine favorite item,1
trolley LocatedNear shop,shop Causes new clothe,trolley Causes new clothe,1
trolley LocatedNear shop,shop Causes tiredness,trolley Causes tiredness,1
trolley LocatedNear shop,shop Causes debt,trolley Causes debt,1
trolley LocatedNear shop,shop Causes callus,trolley Causes callus,1
trolley LocatedNear shop,shop Causes run out money,trolley Causes run out money,1
trolley LocatedNear shop,shop Causes panic,trolley Causes panic,1
trolley LocatedNear shop,shop Causes may find buy,trolley Causes may find buy,1
trolley LocatedNear shop,shop Causes buy grape,trolley Causes buy grape,1
trolley LocatedNear shop,shop Causes well stock cupboard,trolley Causes well stock cupboard,1
trolley LocatedNear shop,shop Causes stock up essential,trolley Causes stock up essential,1
trolley LocatedNear shop,shop Causes impatient husband,trolley Causes impatient husband,1
trolley LocatedNear shop,shop Causes stand line,trolley Causes stand line,1
trolley LocatedNear shop,shop Causes exchange money goods service,trolley Causes exchange money goods service,1
latter LocatedNear end,end Causes sadness,latter Causes sadness,1
department LocatedNear defense,defense Causes graduation,department Causes graduation,1
hedge LocatedNear plant,plant Causes bumper crop,hedge Causes bumper crop,1
acceleration LocatedNear car,car Causes pollution,acceleration Causes pollution,1
tremor LocatedNear earthquake,earthquake Causes building collapse,tremor Causes building collapse,1
tremor LocatedNear earthquake,earthquake Causes bridge collapse,tremor Causes bridge collapse,1
tremor LocatedNear earthquake,earthquake Causes many person die,tremor Causes many person die,1
tremor LocatedNear earthquake,earthquake Causes many person hurt die,tremor Causes many person hurt die,1
tremor LocatedNear earthquake,earthquake Causes rift ground,tremor Causes rift ground,1
tremor LocatedNear earthquake,earthquake Causes lot build collapse,tremor Causes lot build collapse,1
tremor LocatedNear earthquake,earthquake Causes bring destruction house,tremor Causes bring destruction house,1
tremor LocatedNear earthquake,earthquake Causes person kill,tremor Causes person kill,1
tremor LocatedNear earthquake,earthquake Causes fire,tremor Causes fire,1
tremor LocatedNear earthquake,earthquake Causes tsunami,tremor Causes tsunami,1
tremor LocatedNear earthquake,earthquake Causes disaster,tremor Causes disaster,1
tremor LocatedNear earthquake,earthquake Causes ruin street pipeline house,tremor Causes ruin street pipeline house,1
aviator LocatedNear airplane,airplane Causes panic,aviator Causes panic,1
speck LocatedNear eye,eye Causes entertainment,speck Causes entertainment,1
verse LocatedNear write,write Causes written down,verse Causes written down,1
verse LocatedNear write,write Causes hand cramp,verse Causes hand cramp,1
verse LocatedNear write,write Causes record information,verse Causes record information,1
verse LocatedNear write,write Causes clarify thought,verse Causes clarify thought,1
verse LocatedNear write,write Causes catharsis,verse Causes catharsis,1
verse LocatedNear write,write Causes record idea thought,verse Causes record idea thought,1
verse LocatedNear write,write Causes orgasm,verse Causes orgasm,1
verse LocatedNear write,write Causes writer cramp,verse Causes writer cramp,1
verse LocatedNear write,write Causes wrist pain,verse Causes wrist pain,1
verse LocatedNear write,write Causes hand cramp up,verse Causes hand cramp up,1
verse LocatedNear write,write Causes carpol tunnel syndrome,verse Causes carpol tunnel syndrome,1
verse LocatedNear write,write Causes cramp hand,verse Causes cramp hand,1
verse LocatedNear write,write Causes get publish,verse Causes get publish,1
verse LocatedNear write,write Causes world change,verse Causes world change,1
verse LocatedNear write,write Causes carpal tunnel syndrome,verse Causes carpal tunnel syndrome,1
